employee_id,Self: Inspire with Purpose,Self: Drive for Results,Self: Own the Outcome,Self: Speak Up and Listen,Self: Lead with Empathy,Self: Grow Others,Self: Bridge Across Boundaries,Self: Act with Integrity,Self: Make it Simple,Self: Lead Change Fearlessly,Self: Learn and Adapt Fast,Self: Champion Diversity,Manager: Inspire with Purpose,Manager: Drive for Results,Manager: Own the Outcome,Manager: Speak Up and Listen,Manager: Lead with Empathy,Manager: Grow Others,Manager: Bridge Across Boundaries,Manager: Act with Integrity,Manager: Make it Simple,Manager: Lead Change Fearlessly,Manager: Learn and Adapt Fast,Manager: Champion Diversity,Peers: Inspire with Purpose,Peers: Drive for Results,Peers: Own the Outcome,Peers: Speak Up and Listen,Peers: Lead with Empathy,Peers: Grow Others,Peers: Bridge Across Boundaries,Peers: Act with Integrity,Peers: Make it Simple,Peers: Lead Change Fearlessly,Peers: Learn and Adapt Fast,Peers: Champion Diversity,Reports: Inspire with Purpose,Reports: Drive for Results,Reports: Own the Outcome,Reports: Speak Up and Listen,Reports: Lead with Empathy,Reports: Grow Others,Reports: Bridge Across Boundaries,Reports: Act with Integrity,Reports: Make it Simple,Reports: Lead Change Fearlessly,Reports: Learn and Adapt Fast,Reports: Champion Diversity
emp149374,3,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,5,4,4,5,4,3.809015167,4.799966832,3.898562462,4.756598003,4.099844025,4.3748683,3.727417134,4.563337067,4.627331407,4.688132489,4.054717102,3.814303882,3.734872376,3.667133988,4.102466683,3.709107584,4.297326876,4.354176636,3.801598337,4.353888277,3.837494613,3.998596531,4.098863139,4.246132755
emp137993,5,4,4,5,3,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,5,5,4.824080491,4.75645518,4.12724689,3.355142796,3.7833208,4.123122566,3.751043334,4.824080491,3.931440456,4.686411363,4.075242976,4.211226598,3.745409507,4.563312425,3.968443346,4.38035208,4.453822937,3.994254968,3.935996461,4.174558519,3.758842264,4.557970697,4.331885538,3.972932752
emp147487,4,4,5,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,4,5,5,4,4.312677476,4.818642641,4.171675218,3.657390075,4.818642641,3.789641922,4.485354723,3.409157396,4.818642641,3.801611108,4.350995048,3.82321089,3.45017401,3.663606885,4.423474189,3.973334652,4.338860254,3.918081566,3.464319682,3.594600549,3.359071888,4.050911846,4.451686167,4.045392086
emp145343,5,3,5,4,5,5,4,4,4,4,4,5,5,4,4,4,4,4,3,4,4,4,4,4,3.987963396,4.68019483,3.945297644,4.185714565,3.833146837,3.976418819,3.606727706,3.398959568,3.98742742,4.430978952,4.413282709,4.489336111,3.517467603,3.665707241,3.578379377,3.932358626,3.955913666,3.568583309,4.25315473,3.565278372,4.523470652,4.274756104,3.746787067,4.091417276
emp150086,4,4,5,4,4,4,4,4,4,5,4,5,4,4,4,4,4,3,3,4,4,4,4,4,4.684523511,4.679119463,4.084036233,3.076134782,4.684523511,4.56082236,3.587483075,3.683518272,3.99342907,4.114260273,4.510277579,4.684523511,3.323133447,3.989479295,4.539914302,3.925456059,3.822109237,4.539914302,4.128319302,4.174563986,3.831162513,4.289505192,3.25617537,4.539914302
emp143188,4,3,5,4,3,4,4,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4.076582913,4.222829448,4.491605978,4.434924707,3.906777028,3.543790011,3.283811208,3.730448824,4.55476495,4.01663729,4.697240061,4.113592342,3.691108596,4.563787068,4.65823817,3.704335565,4.542531293,3.804053594,3.598369565,3.990584335,4.488602025,4.609301957,3.791052408,3.488595309
emp151119,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4.054138952,3.727877502,4.102180694,4.030881542,4.354471415,3.985235492,2.929795736,3.868723627,3.977400702,3.889569622,4.395795888,4.53685019,3.627925633,3.921164105,4.373934107,3.803346766,3.645539494,3.934526141,4.112138482,4.321202281,3.858160899,4.298433289,4.244709068,4.08527712
emp140942,4,4,4,4,3,5,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,3.419699907,4.440437694,4.379713506,4.519524313,3.9053075,3.526375884,3.639283511,3.714108681,4.592099303,4.290164239,4.394751487,3.970063457,4.531933066,4.364620343,4.725556245,3.310411684,4.254894682,3.692623905,3.854821219,4.369845635,3.642302917,4.416642086,4.492724958,4.272181325
emp142792,4,5,4,4,4,4,4,5,4,5,4,3,4,4,4,4,5,4,4,4,4,4,5,4,4.33090606,3.924242635,4.582446511,3.75323199,4.301498544,3.751407662,3.622807924,4.707913314,4.347286351,4.36537652,4.75983111,4.009764919,4.19972165,4.927535927,4.797238047,4.112011803,4.144462152,4.927535927,4.577513116,4.231664891,4.433128479,4.927535927,4.927535927,4.745914484
emp145227,4,4,4,5,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,3,4,5,5,4,4.044406546,3.550040141,3.931284181,3.938544619,3.78192181,3.867888143,3.664003311,4.398039783,3.321397518,3.655873795,4.398039783,3.785345349,3.409609073,3.491846902,4.574910618,4.180818678,4.598076267,3.362184824,2.926388912,4.247484521,3.543062348,4.598076267,3.649455889,4.03000008
emp139264,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,3.56430252,4.042965175,4.542181643,3.500330453,4.542181643,3.257817079,3.734768543,4.346608827,3.825851935,4.169865151,4.412434841,3.994900387,4.314229555,3.302188667,3.276360023,4.649635194,3.552366511,4.690444184,3.994300052,4.0170002,3.737548294,4.207008995,4.047103579,3.821023552
emp138846,5,4,4,5,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3.336981459,3.869468106,4.190388817,4.235901927,4.438790473,3.38244385,3.810961486,4.640383963,3.106295544,4.582827476,3.782293561,4.131153371,4.577184315,3.979249501,4.105159927,4.106522875,4.120566946,3.886509976,3.962286443,4.195369525,3.921748298,4.262625654,4.725517948,3.994473087
emp142909,4,4,4,4,5,4,4,4,4,5,5,5,3,4,5,4,4,4,3,4,4,4,5,4,4.499988147,4.241133739,4.668552876,3.74523502,3.939008724,4.375090608,3.916625013,3.779767364,3.8340782,4.225794137,4.55051645,4.136645963,3.146969991,4.01026709,4.66733412,4.458424445,3.80370344,4.05218605,4.385969578,3.991585967,4.460624557,3.52891214,4.752002573,4.423048685
emp138532,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,3,3,4,4,4,4,4,4,4,4.381336596,3.605840671,4.636375585,4.130206187,4.643022611,4.229118027,4.335816839,4.168530495,4.2784998,4.854754174,3.893380583,4.854754174,4.146125229,3.991080247,4.854754174,4.11109427,4.127295485,3.576241658,3.606045101,4.854754174,3.973098216,4.647531578,4.427064373,4.262091153
emp151237,4,5,5,3,4,4,3,5,4,5,5,4,4,4,5,5,4,4,3,5,3,4,4,4,3.900716973,4.003937322,4.725676817,4.246259797,4.622742924,3.858967266,3.308614766,4.480869071,4.725676817,4.194689233,3.996421698,3.695840436,3.566184512,3.42894116,4.340112829,4.37071089,3.516351924,3.556816363,4.242282108,3.986099583,4.12728864,4.593536691,4.593536691,3.884134682
emp141515,3,5,5,4,4,5,4,4,4,4,5,5,4,5,4,4,5,5,4,4,4,5,3,4,4.00126607,3.967272928,4.875011559,4.367702293,4.194068673,3.719261631,3.672403583,4.668212377,4.247307594,4.182467365,4.506066599,4.760494421,4.072738604,3.92818864,4.565095435,4.123842054,4.05000144,4.086022041,3.956877275,4.665664282,4.18824413,3.857074581,4.71847023,4.393118144
emp142257,4,4,5,4,3,4,3,4,4,4,3,4,3,5,5,4,4,4,3,4,4,5,5,4,4.39275145,4.287527852,4.474739192,4.104784218,4.601459545,3.85500666,3.431909488,4.728076836,4.526276184,4.179280229,4.301659878,4.253732249,3.635725929,4.590760491,4.479473931,4.398445216,4.407943381,3.511228781,3.68174907,4.453555986,4.03226784,4.788056705,4.305765829,4.788056705
emp139988,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,5,4,5,4,5,3.801124279,3.984805251,4.576156534,4.113804043,4.485294249,3.496016252,3.556804006,4.75602211,4.741912185,4.366443041,4.75602211,4.178041982,3.462923586,4.009682363,4.585524384,4.412095144,4.205275259,4.308577475,4.044260604,4.112079957,3.41534533,4.259442227,4.662881246,4.348560343
emp149264,4,4,4,4,3,4,3,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,3.803671122,4.562860082,4.25002162,3.762492212,3.588328972,4.444270835,3.834884567,3.980132771,4.152747838,3.715872708,3.865226623,4.430516545,3.584196423,4.039619042,4.579755119,3.909762612,4.328443889,4.015136389,4.136001573,4.289572453,4.488471101,3.691986395,4.579755119,3.915252896
emp146108,3,5,4,5,5,4,3,4,4,5,4,4,4,5,5,4,4,4,4,4,4,4,4,4,3.55435586,4.683049866,4.683049866,4.286118453,3.854989424,4.167810256,2.994483801,4.100960014,3.827156065,4.410678284,4.075343828,4.390822073,3.592380328,4.553116067,4.263853176,3.992317258,3.53148572,4.092865702,3.813470504,3.452054737,4.553116067,3.606102338,4.068188269,4.287122283
emp150571,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3.258277064,4.677294861,4.072722101,4.08760061,4.116463566,4.116191977,3.986217161,4.178901038,3.661022839,4.078943398,3.600196426,3.763780406,3.508468707,3.868450725,3.920348005,4.186462106,4.033337718,3.913368561,3.823767909,4.103930861,4.531213028,4.381474764,3.792506344,4.698558024
emp147086,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,5,4,5,4,5,4,4,3.843301168,3.71523992,4.665245234,4.486053437,3.871758527,4.493105737,3.120995679,4.503313479,4.363228589,3.538762517,3.988626963,4.272849669,3.978089539,3.813728945,4.802546633,4.373857324,4.425222676,4.802546633,3.999398369,4.747462084,3.824354491,4.691835322,3.635537829,4.455516017
emp143292,4,4,4,4,4,4,5,5,5,4,5,5,4,5,5,4,4,4,4,5,4,4,5,5,4.424741686,4.66839544,4.925702646,4.562402025,4.011764112,4.664211233,3.745478353,4.925702646,4.153699875,4.819255836,4.433320774,4.717029521,4.436659139,4.598114089,4.490666576,4.456959771,3.643920064,4.369069387,4.304373924,3.95455326,3.919110477,4.622047346,4.653982519,4.326964687
emp147479,5,4,5,5,4,4,4,5,4,5,4,4,4,4,5,4,4,4,4,4,3,4,4,4,4.006789632,4.028328615,4.596990308,4.346048039,3.930854395,3.801746211,3.770498749,3.629069782,4.178993565,4.174824589,4.473487492,3.813785623,3.695334254,4.664344751,3.864496359,4.069047047,3.755739976,3.174025394,4.194551815,4.676665429,4.162589116,4.451048519,4.141745844,4.316381181
emp148086,4,5,4,5,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,3,3,4,3,4,3.588115058,3.954419399,4.399021839,4.367741416,3.377413154,4.394119478,3.479933223,4.193799649,3.499229099,3.92999448,3.495997314,4.27600553,3.891028621,4.024280423,4.237676244,3.459393839,4.189415467,3.730667065,3.124532927,4.686231644,3.702310305,4.485878691,3.878654315,4.077021855
emp146181,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4.529497895,4.724568954,4.655632333,4.403279971,3.92474792,4.327601726,4.039856982,4.355545962,4.080890212,3.106224574,4.147629569,3.656009118,3.85202129,4.64807515,4.02296975,3.742662338,3.776947275,4.4533147,3.443481097,4.68566747,4.42847073,4.648484478,4.68566747,4.065864807
emp144994,4,4,4,4,5,4,4,4,5,5,5,4,4,3,4,3,4,4,3,5,4,4,4,4,4.133372612,4.571736308,4.363930405,3.618475692,3.844961643,3.328067501,4.281407554,4.393535148,3.551724515,4.129831468,4.571736308,3.963421637,4.120386551,4.561349521,4.451379524,4.173085884,3.45590735,3.574531494,2.852616515,4.471308049,4.124885934,4.561349521,4.274809209,4.103895632
emp151355,4,5,4,3,4,4,4,3,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4.599921319,4.608046754,4.075122,4.069622035,4.19198353,4.54250615,3.300081897,4.380048076,3.786238789,4.508751951,4.137305408,3.997957748,4.134782976,4.452762066,4.339990816,4.754056072,4.342319771,3.905848255,4.041073242,4.224216723,4.718502817,4.500783415,4.134979239,4.641952345
emp139201,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,3,4,3.824003588,4.351240321,4.625453206,3.55552755,3.48646029,3.9779041,3.721223219,4.625453206,3.119541712,3.653271876,4.538899034,3.481637332,3.491915512,3.837811227,3.984760172,4.472578368,4.43972585,3.98862657,3.610025926,3.861157596,4.064553341,4.498880758,3.858962473,3.955428036
emp146445,4,4,4,4,5,3,4,5,5,4,4,5,3,4,4,4,3,4,4,3,3,4,4,4,3.540541018,4.431908433,3.725746421,3.56926193,4.509825495,4.108182657,3.433351751,3.737173272,3.696864015,3.730370468,3.47618665,3.801003469,4.526235803,4.515993611,4.271749659,4.526235803,4.216178363,3.56289385,3.62515079,4.204484748,4.183253414,3.548283481,3.992661546,4.232773496
emp151189,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,3,4.566693795,3.583608614,3.960736454,4.450119774,3.955671154,4.426686645,3.948130875,4.056878205,4.162491824,3.573266036,4.145105357,3.272119069,3.802894437,4.776843286,4.561616104,4.371102279,4.109440348,4.083607811,2.95963768,4.512283347,4.5787135,3.778497791,4.776843286,4.14097948
emp145945,4,4,4,4,4,4,4,3,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,5,3.874821919,4.270759866,4.529539047,4.543623627,3.816181936,3.690950483,4.149686842,4.192658015,4.170005962,4.378943052,4.268158078,4.695351621,3.852849431,3.995521017,4.443491936,4.402585995,4.16147597,4.15476689,4.327669209,4.660174012,4.180268945,4.455373426,4.202384049,4.15005676
emp142366,3,4,4,4,5,4,3,4,4,4,5,3,4,4,4,4,4,4,3,4,5,5,4,4,3.553453751,3.818793585,4.076406648,4.035194649,3.981490254,4.002402973,3.849409913,4.285907563,3.703333347,3.798945343,4.640749165,4.159046803,3.647947205,4.292737784,4.286560653,3.94492147,4.308766131,3.381088653,3.799627376,4.088748987,3.935928872,3.25579678,3.946679561,3.238537268
emp149476,4,5,5,4,4,4,4,4,4,4,5,4,4,3,5,3,5,4,4,5,3,4,4,4,4.223634764,3.557109189,3.969831662,3.9978769,4.519002,3.754963957,4.465512348,3.914282848,3.824087402,3.945973602,4.123190044,3.784576093,4.030038222,3.831531148,4.733231545,3.081472119,4.428375185,4.497004071,4.041453545,4.542704959,3.670292934,4.727233888,4.065343732,4.873033508
emp137920,5,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,5,4,3.537412078,4.241159629,4.349330981,3.61267361,4.480885209,3.440155766,3.126763723,4.701814042,4.444627897,4.717451532,4.717451532,4.717451532,3.005818646,4.76042438,4.457948108,4.224875412,4.76042438,3.889592995,3.821721964,4.351669643,3.679181562,4.325557801,4.279964621,4.149189025
emp144433,4,5,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,5,4,5,4,5,4,4,3.177228556,4.635065374,3.873595439,4.610700559,4.34144057,3.679175937,3.314753486,4.367959598,4.00414439,3.872033687,3.985991523,4.412814278,4.595686416,4.54239668,4.684730426,3.698799876,4.282290329,4.354087752,3.420483486,4.412691827,4.130743658,4.304568264,4.318625257,4.682108296
emp151114,4,4,5,3,4,3,4,4,4,5,5,4,4,3,3,3,4,4,4,4,4,4,4,4,4.622379503,4.457746182,4.631763413,4.075834091,4.143911574,3.671623558,3.643016586,4.529808994,3.610821613,3.317422998,4.519401639,3.55803252,4.362637924,4.086338137,3.701036031,4.20550434,4.467717649,3.50453466,3.818919261,3.781033789,4.052742088,4.523058395,4.104665479,4.343297806
emp142740,4,4,4,5,5,4,4,4,4,5,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4.447263118,4.218596958,4.533805289,4.628780321,4.025610821,3.694917177,4.136125771,4.625032248,4.281021512,4.2556694,4.238831552,4.716940038,4.200421774,4.779454484,4.322198163,3.42101994,4.168530891,4.592266283,3.574689941,4.623683026,4.77353385,4.455978571,4.130167592,3.878082766
emp142267,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4.159165116,4.240261721,4.707911359,4.613764774,3.631300622,3.016916362,3.713206461,4.303394669,4.514264017,4.084369349,4.707911359,4.425912605,3.825936174,4.555136039,3.868747157,3.49280417,3.905726907,3.937412792,2.790517442,4.144669107,3.661445562,4.331031606,4.228427577,4.161968273
emp141535,4,4,4,4,5,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4.081303323,4.854254952,4.599176915,3.702094295,4.854254952,3.582258953,3.816405805,4.854254952,3.758592278,4.061745767,3.839329977,4.140078958,3.692248114,4.844114688,4.368471634,4.293351188,4.731678265,3.940745607,4.216531409,4.844114688,4.35909963,4.087143011,4.645237981,4.135171006
emp139450,4,4,4,4,3,4,5,5,5,4,5,4,5,5,4,4,5,4,4,5,4,4,4,4,4.096730543,4.158594999,4.77222522,3.531195197,3.667299612,3.860023289,4.00782368,4.436190963,4.77222522,4.77222522,4.77222522,4.570930299,4.817983383,4.658376791,4.999488823,4.516566931,3.911327212,4.908632533,3.159223024,4.999488823,3.740218324,4.371931928,4.451130413,4.16642398
emp147669,4,5,5,4,4,4,4,4,4,4,5,4,3,4,4,4,5,4,4,4,4,4,5,4,4.560324193,4.101994442,3.471128863,3.172044635,4.046493314,4.053946765,3.580126778,4.19626969,4.478099321,4.519780363,4.49124293,4.439531359,3.552391798,4.305579303,3.791645429,3.288302391,4.177388872,3.998627594,3.913082143,4.062208988,3.445461746,4.314450821,4.622875851,4.154213702
emp145251,4,3,4,5,4,4,4,5,4,4,5,5,4,4,4,5,4,4,4,4,4,5,4,5,4.582005185,4.12884514,4.389867807,4.216448318,3.968164411,3.773733321,3.623131565,3.802217224,4.479217507,4.282512514,4.108573597,3.550035363,4.50688251,4.020767563,3.603945213,3.94691682,4.515110543,3.789376893,3.690494301,3.655924986,3.572760723,3.612969895,4.680691058,3.866703986
emp142840,4,4,4,5,4,4,4,5,4,5,4,4,4,4,5,5,4,4,4,4,4,4,4,4,3.642744851,3.734495429,4.521411202,4.836260619,4.565788425,3.947690187,4.393171805,4.560808744,4.492796362,3.560093615,4.302471188,4.494069774,4.588157221,4.64160113,4.811251907,4.578622213,4.591315967,3.938237485,3.771739812,4.807365416,3.672229701,4.337033148,4.411937303,4.541570095
emp147338,4,4,4,4,5,4,4,4,5,4,5,4,4,4,5,4,4,5,4,4,4,4,4,4,3.986888524,4.261928072,4.390294798,4.534572572,4.81902537,4.353977567,4.067764334,3.888747627,3.761071996,4.201910738,4.334003692,3.969628888,4.514431483,4.805896698,4.43616361,4.805896698,4.17772881,4.181016091,3.023755642,4.57882302,4.61755285,4.734935619,4.549325753,4.086063641
emp142673,4,4,4,4,5,4,5,4,4,4,5,4,4,4,4,4,4,3,3,4,4,3,4,4,3.297470495,4.282514389,4.316381068,4.22969367,3.877049073,4.169324563,3.633217948,4.776436661,3.672853819,4.32168843,4.638568002,4.408205797,3.545787091,4.16786691,4.44207262,3.965604862,4.182027963,3.83669575,3.547587626,3.574259201,4.031790321,4.049215023,4.596584931,3.545154133
emp138878,5,5,4,5,5,5,3,4,4,4,5,4,4,4,5,5,5,4,4,4,4,5,4,5,4.151240676,4.70261807,4.950773121,4.736205144,4.295513451,4.771949321,4.130238351,3.607308042,3.84885377,4.154729071,4.896807699,3.969723775,4.323099093,4.163538081,4.970737974,4.876934185,4.237494133,4.653108511,3.621211317,4.606281279,4.070113431,4.215293939,4.689141147,4.970737974
emp148594,4,4,5,4,4,3,4,4,4,5,4,5,4,4,5,4,5,5,4,4,5,5,5,3,4.10184145,4.904941389,4.630604089,3.591851313,3.791921492,4.904941389,4.119873352,4.904941389,3.416184641,4.395026843,4.904941389,4.232959665,4.696053299,4.29001501,3.648429325,4.696053299,3.481007882,4.009933555,2.981022262,4.172583829,3.317800241,4.045494695,4.070779263,4.598170031
emp138193,4,4,4,4,3,4,3,5,4,4,5,4,4,4,5,3,4,4,4,4,4,4,4,4,3.941176779,4.219146179,3.873317186,3.369612889,4.053034577,3.371164191,3.599053136,4.243809606,3.412006561,4.246973205,4.112823839,4.233095984,2.834293784,3.886542308,4.10350947,3.603432267,3.672257774,4.114426468,3.112775217,4.500076235,4.40884548,4.320812913,3.802036248,4.064695037
emp141317,4,5,4,4,4,4,4,4,5,4,5,4,4,4,4,4,3,4,4,4,4,4,5,5,4.144812044,4.440854061,4.596196592,3.465780106,4.140847094,4.417651179,4.069688502,4.384956057,3.868185642,3.931166444,4.123063841,4.147397485,4.093167008,4.739849309,4.700744113,4.32340931,4.788668516,4.121649363,3.825864798,4.788668516,4.788668516,3.82716471,4.601307021,4.371119185
emp140164,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,5,4,3.855856973,4.423532978,3.998829129,3.944875818,4.650174066,3.632464892,4.019558019,3.98687231,3.853861143,4.048997612,4.051306282,4.394266895,3.794015968,4.535011476,4.678903164,4.177221472,4.09706648,4.821441801,3.025142091,4.030538729,4.017422845,4.446150735,4.557794096,4.70916015
emp137168,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,5,4,5,3.324720979,4.550150565,4.550150565,3.628586928,4.132576101,3.587775282,3.740846461,4.550150565,3.136375903,3.942288465,4.255539349,3.776586095,4.449665608,4.687713232,4.687713232,4.338603306,4.15379423,3.456799108,4.41587881,4.090840492,4.310090187,4.372348438,3.791486953,3.853368326
emp142652,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,3,4,4,4,4,5,4,4.093082016,4.484892699,4.86186126,4.13181395,4.17232945,4.86186126,4.86186126,4.616014402,4.86186126,4.86186126,3.691411171,4.542294784,4.359132454,4.837799418,3.864159124,4.092330616,3.650752562,4.741977019,4.180603928,4.374349596,4.26023208,4.506081834,4.335174588,4.509577456
emp149131,4,4,5,4,5,4,4,5,4,4,4,5,4,3,4,3,4,4,4,4,4,4,4,4,4.337690997,4.633981877,3.690261902,4.140633973,4.22262364,4.28900492,3.998136979,3.410846347,3.832922823,4.554902224,3.785311386,4.160863181,3.614609954,4.275423133,4.362124524,3.600113457,3.454342177,4.168125464,3.628774077,4.43889855,3.829910392,4.124098157,4.161691322,4.18485774
emp150933,4,5,4,4,5,4,4,4,4,4,5,4,4,5,5,4,5,4,4,4,4,4,5,5,4.419271198,3.75632419,4.163198008,3.556433594,3.741531191,3.776300779,3.264384228,4.493267055,3.040785504,3.864646909,3.947223341,4.133227341,3.903291883,4.406127897,4.852232549,4.124946461,4.801567426,3.951916487,4.473841677,4.852232549,3.593930295,3.700300359,4.82269132,4.565520312
emp144247,3,5,4,4,4,4,4,4,4,5,5,4,5,4,3,4,4,4,4,4,4,4,5,4,4.299703597,4.527311852,4.759271813,4.759271813,4.506376199,4.264819732,3.937103993,4.437466096,4.036147342,3.816119538,3.746671995,4.207355121,4.236415616,4.73772787,4.160145026,4.238876046,4.249776961,4.049212602,3.453068841,4.425556079,4.331628548,4.51716021,4.368770581,4.389088459
emp137463,5,5,5,4,5,4,5,4,5,4,3,4,4,3,5,4,4,4,3,4,3,4,4,5,3.530472409,3.828383073,4.574615502,4.183027589,4.412867131,3.745490586,3.225956305,4.574615502,3.714273991,4.009946417,4.315015808,3.94985779,4.134127779,4.258991533,4.704816902,3.781822661,4.704816902,3.968880686,3.383976277,4.678432879,3.772112448,4.667814634,4.140490418,4.604172551
emp146262,3,5,5,4,4,5,3,5,4,5,5,4,4,5,5,4,4,4,4,4,4,5,4,4,4.706619986,3.823632084,4.743170986,4.354614256,4.218153247,4.096940958,2.956670694,4.487371459,4.371064919,4.040031475,4.260050785,4.479188213,4.749469462,4.756479147,4.512576698,4.569694172,4.206222017,4.783380361,3.221755941,4.783380361,4.411476558,4.763060294,4.410798324,4.680575814
emp145380,4,4,5,4,4,4,4,5,4,5,4,4,3,4,4,3,4,4,4,4,3,4,4,3,3.415340197,4.063763924,3.827938373,3.797397276,4.60398438,4.060137876,3.598240401,3.660688472,3.842749773,3.995927934,4.54458187,4.181813836,3.457914474,4.42346446,4.108171371,3.971134216,3.832445218,3.848909525,3.569056316,4.433821235,3.150518015,4.17085035,3.687221371,3.486530581
emp150784,4,4,4,4,5,4,4,5,5,5,5,4,4,4,4,4,4,5,3,4,3,4,4,4,3.758338561,4.569467985,4.832433819,4.176943837,4.259408604,4.05252589,3.676041654,4.832433819,4.440322556,3.921750428,4.273172703,4.43509392,4.356366794,4.604474779,4.093274944,4.691573881,4.691573881,3.702669489,3.653350538,4.487986293,4.310963923,3.578782959,3.763441485,3.54598981
emp144596,4,5,5,4,4,4,3,5,4,5,5,3,3,4,4,4,4,3,3,4,4,4,4,4,3.958657814,4.747597708,3.366441058,4.232784416,3.972840688,4.75144324,4.450325273,4.592942933,3.751104418,4.721233869,4.247628542,4.085760832,3.821904772,4.870566103,4.870566103,3.76328786,4.520797826,4.108897351,3.635299919,4.407128564,4.469927495,4.253515759,4.601174491,4.426592271
emp141422,4,5,4,4,5,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,3.99457009,4.428926643,4.304853024,3.967445996,3.525673426,4.179483661,3.553337777,4.58925446,4.364171188,4.741324552,3.755301353,4.147270562,3.923249126,4.041384564,4.519201775,4.542935591,3.947587153,3.801081812,3.63534423,4.345311848,3.761944893,3.568031862,4.408384307,4.221515389
emp146176,4,5,5,4,4,4,3,4,4,4,4,5,4,4,4,5,4,4,3,5,5,4,4,4,3.334070291,4.554840858,4.194420358,4.061571097,4.761851666,4.060012805,3.675428871,3.95667528,4.761851666,3.89418882,4.063865497,4.453135072,4.628029213,3.611622092,4.336186503,4.016138594,4.691628898,4.613652696,4.336900667,3.875091389,3.373294302,4.045788928,4.594858178,3.928825824
emp146407,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,5,4,4.180557289,4.394189788,4.208631717,4.17006141,4.294108489,3.809199424,3.584365584,3.560560489,4.142042275,4.293677442,4.231104465,4.215059246,3.387508437,4.275154371,4.114769587,4.064678086,4.357215357,3.511919426,3.365463845,3.348817656,4.334633343,4.488474139,4.534788483,3.742896382
