employee_id,event_date,country,job_level,department,start_date,tenure_years,new_starter
emp101205,2025-04-04,Netherlands,Manager/ Senior Specialist,Consulting,2022-12-09,4.68,NA
emp106236,2025-04-04,Netherlands,Entry Level,Consulting,2024-05-06,1.96,NA
emp106764,2025-04-04,Netherlands,Leadership,Consulting,2025-01-18,7.79,NA
emp115974,2025-04-04,Netherlands,Manager/ Senior Specialist,Consulting,2024-07-22,4.63,NA
emp125427,2025-04-04,Netherlands,Entry Level,Consulting,2024-12-22,3.23,NA
emp124365,2025-04-04,Netherlands,Specialist,Marketing,2025-02-13,4.76,New Starter
emp123566,2025-04-04,Spain,Entry Level,Sales,2024-11-04,3.17,NA
emp102087,2025-04-05,France,Specialist,Consulting,2025-02-08,3.1,New Starter
emp119332,2025-04-05,France,Specialist,Consulting,2025-02-08,4.02,New Starter
emp124338,2025-04-05,France,Specialist,Consulting,2025-03-28,3.87,New Starter
emp113916,2025-04-05,France,Entry Level,R&D,2025-02-13,1.63,New Starter
emp121050,2025-04-05,France,Manager/ Senior Specialist,R&D,2024-08-05,3.16,NA
emp101263,2025-04-05,Germany,Entry Level,Consulting,2024-09-15,2.5,NA
emp108439,2025-04-05,Germany,Manager/ Senior Specialist,Consulting,2025-03-17,1.6,New Starter
emp123107,2025-04-05,Germany,Entry Level,Consulting,2024-09-25,2.73,NA
emp128927,2025-04-05,Germany,Manager/ Senior Specialist,Consulting,2024-04-13,3.85,NA
emp129435,2025-04-05,Germany,Entry Level,Consulting,2024-07-06,1.31,NA
emp129615,2025-04-05,Germany,Entry Level,Consulting,2025-03-11,1.82,New Starter
emp126566,2025-04-05,Germany,Specialist,HR,2025-01-08,4.1,NA
emp104958,2025-04-05,Germany,Director/ Head of,R&D,2024-10-08,4.12,NA
emp120652,2025-04-05,Germany,Entry Level,R&D,2024-11-29,1.9,NA
emp126373,2025-04-05,Germany,Specialist,R&D,2025-03-31,3.68,New Starter
emp128526,2025-04-05,Germany,Specialist,R&D,2024-09-23,3.24,NA
emp100501,2025-04-05,Germany,Specialist,Sales,2024-05-17,4.18,NA
emp101798,2025-04-05,Germany,Specialist,Sales,2025-04-01,3.32,New Starter
emp102623,2025-04-05,Germany,Entry Level,Sales,2024-10-05,1.87,NA
emp117493,2025-04-05,Germany,Specialist,Sales,2024-12-29,3.3,NA
emp121213,2025-04-05,Germany,Entry Level,Sales,2025-03-01,2.69,New Starter
emp122046,2025-04-05,Germany,Entry Level,Sales,2023-07-15,2,NA
emp102304,2025-04-05,Italy,Entry Level,Consulting,2023-01-28,2.22,NA
emp123497,2025-04-05,Italy,Specialist,Consulting,2025-03-27,3.57,New Starter
emp127536,2025-04-05,Italy,Specialist,Consulting,2024-06-15,3.92,NA
emp122878,2025-04-05,Italy,Entry Level,Marketing,2023-11-20,1.92,NA
emp121709,2025-04-05,Netherlands,Manager/ Senior Specialist,Consulting,2025-04-01,2.21,New Starter
emp127854,2025-04-05,Netherlands,Manager/ Senior Specialist,Consulting,2024-07-11,4.52,NA
emp113279,2025-04-05,Netherlands,Entry Level,Sales,2025-01-12,2,NA
emp114152,2025-04-05,Spain,Entry Level,Consulting,2023-09-28,2.29,NA
emp125370,2025-04-05,Spain,Manager/ Senior Specialist,Consulting,2022-06-15,5.76,NA
emp103224,2025-04-06,France,Entry Level,Consulting,2025-02-03,1.73,New Starter
emp108643,2025-04-06,France,Specialist,Consulting,2024-07-16,4.18,NA
emp124600,2025-04-06,France,Director/ Head of,Consulting,2020-07-08,4.91,NA
emp118873,2025-04-06,France,Manager/ Senior Specialist,R&D,2021-09-30,5.33,NA
emp106530,2025-04-06,Germany,Manager/ Senior Specialist,Consulting,2025-03-02,4.23,New Starter
emp111836,2025-04-06,Germany,Entry Level,Consulting,2024-11-30,2.34,NA
emp114200,2025-04-06,Germany,Manager/ Senior Specialist,Consulting,2024-12-08,5.43,NA
emp115587,2025-04-06,Germany,Entry Level,Consulting,2024-07-29,1.77,NA
emp115883,2025-04-06,Germany,Manager/ Senior Specialist,Consulting,2025-01-15,5.67,NA
emp120778,2025-04-06,Germany,Director/ Head of,Consulting,2023-03-03,5.12,NA
emp129359,2025-04-06,Germany,Entry Level,Consulting,2025-02-18,2.25,New Starter
emp111473,2025-04-06,Germany,Entry Level,Customer Service,2025-01-20,1.34,NA
emp100665,2025-04-06,Germany,Manager/ Senior Specialist,Finance,2022-08-28,5.02,NA
emp119591,2025-04-06,Germany,Entry Level,Finance,2024-10-14,1.77,NA
emp124705,2025-04-06,Germany,Entry Level,Finance,2025-03-20,2.6,New Starter
emp129221,2025-04-06,Germany,Entry Level,Finance,2025-01-20,2.14,NA
emp100293,2025-04-06,Germany,Specialist,R&D,2025-02-08,1.5,New Starter
emp102862,2025-04-06,Germany,Entry Level,R&D,2025-02-02,1.33,New Starter
emp109834,2025-04-06,Germany,Entry Level,R&D,2024-11-21,2.93,NA
emp119801,2025-04-06,Germany,Manager/ Senior Specialist,R&D,2024-07-02,3.25,NA
emp118346,2025-04-06,Italy,Manager/ Senior Specialist,Consulting,2024-11-06,3.36,NA
emp126986,2025-04-06,Italy,Manager/ Senior Specialist,Consulting,2024-07-11,3.44,NA
emp119965,2025-04-06,Italy,Entry Level,Marketing,2024-04-20,2.8,NA
emp129248,2025-04-06,Italy,Specialist,R&D,2024-04-21,2.14,NA
emp121760,2025-04-06,Netherlands,Entry Level,Consulting,2025-01-01,1.92,NA
emp105273,2025-04-06,Netherlands,Entry Level,Sales,2024-10-17,1.7,NA
emp119292,2025-04-06,Netherlands,Entry Level,Sales,2024-09-12,1.81,NA
emp124477,2025-04-06,Spain,Entry Level,Consulting,2025-02-10,2.63,New Starter
emp107953,2025-04-07,France,Specialist,Consulting,2025-03-19,4.44,New Starter
emp106349,2025-04-07,France,Entry Level,Customer Service,2025-02-07,2.12,New Starter
emp122317,2025-04-07,France,Specialist,Sales,2025-02-26,4.01,New Starter
emp102198,2025-04-07,Germany,Entry Level,Consulting,2024-06-18,1.89,NA
emp106646,2025-04-07,Germany,Specialist,Consulting,2025-03-04,1.32,New Starter
emp119175,2025-04-07,Germany,Entry Level,Consulting,2024-04-12,2.69,NA
emp123881,2025-04-07,Germany,Entry Level,Consulting,2024-12-09,1.82,NA
emp129222,2025-04-07,Germany,Entry Level,Consulting,2025-03-13,2.87,New Starter
emp129057,2025-04-07,Germany,Specialist,Customer Service,2024-09-15,1.84,NA
emp111069,2025-04-07,Germany,Entry Level,Sales,2023-08-04,2.45,NA
emp117073,2025-04-07,Germany,Manager/ Senior Specialist,Sales,2025-03-02,2.23,New Starter
emp124842,2025-04-07,Germany,Specialist,Sales,2024-10-16,3.46,NA
emp121014,2025-04-07,Italy,Specialist,Consulting,2022-09-23,4.7,NA
emp110552,2025-04-07,Italy,Entry Level,R&D,2025-04-01,1.43,New Starter
emp125185,2025-04-07,Italy,Manager/ Senior Specialist,Sales,2025-02-07,3.53,New Starter
emp111840,2025-04-07,Netherlands,Specialist,Consulting,2024-08-02,3.15,NA
emp103915,2025-04-07,Netherlands,Manager/ Senior Specialist,Customer Service,2023-10-20,4.73,NA
emp114542,2025-04-07,Netherlands,Specialist,Finance,2025-01-07,3.25,NA
emp104831,2025-04-07,Netherlands,Specialist,Marketing,2022-04-29,3.81,NA
emp103053,2025-04-07,Netherlands,Specialist,R&D,2025-03-09,2.7,New Starter
emp101372,2025-04-07,Netherlands,Specialist,Sales,2024-10-19,3.45,NA
emp112617,2025-04-07,Spain,Manager/ Senior Specialist,Consulting,2024-12-28,3.81,NA
emp126435,2025-04-07,Spain,Manager/ Senior Specialist,Customer Service,2024-11-25,2.52,NA
emp103789,2025-04-08,France,Specialist,Consulting,2024-12-03,2.7,NA
emp104927,2025-04-08,France,Specialist,Consulting,2025-02-26,3.27,New Starter
emp112346,2025-04-08,France,Entry Level,Consulting,2025-01-21,2.32,NA
emp122968,2025-04-08,France,Specialist,Customer Service,2024-09-25,2.5,NA
emp105150,2025-04-08,France,Entry Level,Finance,2025-02-06,2.67,New Starter
emp115815,2025-04-08,France,Entry Level,Sales,2024-07-03,1.68,NA
emp129754,2025-04-08,France,Specialist,Sales,2024-10-18,2.06,NA
emp104974,2025-04-08,Germany,Specialist,Consulting,2025-04-01,1.81,New Starter
emp105264,2025-04-08,Germany,Specialist,Consulting,2022-08-21,2.78,NA
emp112071,2025-04-08,Germany,Entry Level,Consulting,2024-10-16,1.97,NA
emp113756,2025-04-08,Germany,Specialist,Consulting,2024-05-23,2.16,NA
emp118279,2025-04-08,Germany,Specialist,Consulting,2025-03-27,3.43,New Starter
emp125938,2025-04-08,Germany,Entry Level,Consulting,2025-03-15,0.8,New Starter
emp127228,2025-04-08,Germany,Manager/ Senior Specialist,Consulting,2022-01-25,4.36,NA
emp111349,2025-04-08,Germany,Entry Level,Customer Service,2025-03-24,2.51,New Starter
emp113058,2025-04-08,Germany,Specialist,Customer Service,2025-03-14,3.78,New Starter
emp102778,2025-04-08,Germany,Entry Level,Finance,2024-11-24,2.47,NA
emp127073,2025-04-08,Germany,Manager/ Senior Specialist,Finance,2025-01-22,5.04,NA
emp103359,2025-04-08,Germany,Entry Level,Marketing,2024-12-03,1.31,NA
emp118538,2025-04-08,Germany,Specialist,R&D,2024-12-22,3.95,NA
emp104097,2025-04-08,Germany,Specialist,Sales,2025-02-10,2.74,New Starter
emp114046,2025-04-08,Germany,Manager/ Senior Specialist,Sales,2022-06-09,5.16,NA
emp115656,2025-04-08,Germany,Specialist,Sales,2025-01-26,3.12,New Starter
emp126558,2025-04-08,Germany,Entry Level,Sales,2023-08-09,2.51,NA
emp129586,2025-04-08,Germany,Manager/ Senior Specialist,Sales,2025-03-28,2.35,New Starter
emp118112,2025-04-08,Italy,Entry Level,Marketing,2024-06-08,2.34,NA
emp126026,2025-04-08,Italy,Specialist,Sales,2025-01-02,2.95,NA
emp119034,2025-04-08,Netherlands,Director/ Head of,Consulting,2025-03-12,3.72,New Starter
emp123161,2025-04-08,Netherlands,Manager/ Senior Specialist,Consulting,2023-02-14,4.18,NA
emp123854,2025-04-08,Netherlands,Manager/ Senior Specialist,Consulting,2025-01-01,3.52,NA
emp126216,2025-04-08,Netherlands,Entry Level,Consulting,2025-03-14,1.06,New Starter
emp126496,2025-04-08,Netherlands,Manager/ Senior Specialist,Consulting,2024-05-30,3.54,NA
emp123106,2025-04-08,Netherlands,Entry Level,Sales,2025-02-19,3.11,New Starter
emp128195,2025-04-08,Netherlands,Manager/ Senior Specialist,Sales,2024-06-01,3.73,NA
emp115170,2025-04-08,Spain,Entry Level,Consulting,2024-12-18,2.62,NA
emp120030,2025-04-08,Spain,Specialist,Consulting,2024-09-04,3.59,NA
emp102193,2025-04-08,Spain,Manager/ Senior Specialist,Customer Service,2024-12-22,3.87,NA
emp128984,2025-04-08,Spain,Entry Level,HR,2024-04-02,1.8,NA
emp103159,2025-04-09,France,Manager/ Senior Specialist,Consulting,2023-07-17,3.48,NA
emp128458,2025-04-09,France,Specialist,Consulting,2023-03-19,2.75,NA
emp102819,2025-04-09,France,Entry Level,Marketing,2022-12-17,2.43,NA
emp102469,2025-04-09,Germany,Manager/ Senior Specialist,Consulting,2025-02-14,5.64,New Starter
emp104344,2025-04-09,Germany,Specialist,Consulting,2024-05-07,2.51,NA
emp109247,2025-04-09,Germany,Entry Level,Consulting,2024-10-20,2.45,NA
emp110146,2025-04-09,Germany,Manager/ Senior Specialist,Consulting,2025-03-27,3.24,New Starter
emp111403,2025-04-09,Germany,Entry Level,Consulting,2024-12-21,2.07,NA
emp118063,2025-04-09,Germany,Specialist,Consulting,2023-08-27,2.82,NA
emp120036,2025-04-09,Germany,Specialist,Consulting,2025-03-11,2.24,New Starter
emp126146,2025-04-09,Germany,Entry Level,Consulting,2025-03-19,2.5,New Starter
emp127852,2025-04-09,Germany,Manager/ Senior Specialist,Consulting,2025-02-12,3.78,New Starter
emp103211,2025-04-09,Germany,Entry Level,Customer Service,2024-01-24,1.27,NA
emp103531,2025-04-09,Germany,Specialist,Customer Service,2023-02-22,4.09,NA
emp124686,2025-04-09,Germany,Specialist,Customer Service,2025-02-27,2.93,New Starter
emp101804,2025-04-09,Germany,Specialist,Marketing,2024-04-07,3.47,NA
emp123686,2025-04-09,Germany,Leadership,R&D,2024-11-18,7.29,NA
emp124604,2025-04-09,Germany,Entry Level,R&D,2025-03-07,2.18,New Starter
emp100234,2025-04-09,Germany,Director/ Head of,Sales,2024-07-30,3.48,NA
emp110356,2025-04-09,Germany,Manager/ Senior Specialist,Sales,2023-06-06,3.71,NA
emp104403,2025-04-09,Italy,Specialist,Consulting,2024-05-20,3.9,NA
emp119432,2025-04-09,Italy,Specialist,Consulting,2024-12-07,3.27,NA
emp108615,2025-04-09,Italy,Director/ Head of,HR,2023-04-25,5.85,NA
emp100053,2025-04-09,Netherlands,Specialist,Consulting,2025-03-29,3.16,New Starter
emp118469,2025-04-09,Netherlands,Manager/ Senior Specialist,R&D,2023-06-27,5.98,NA
emp109529,2025-04-09,Spain,Specialist,Finance,2022-03-01,3.82,NA
emp124022,2025-04-09,Spain,Entry Level,Sales,2023-10-17,2.1,NA
emp129513,2025-04-09,Spain,Specialist,Sales,2023-01-10,2.44,NA
emp109537,2025-04-10,France,Specialist,Consulting,2024-05-05,2.95,NA
emp111639,2025-04-10,France,Specialist,Consulting,2024-09-27,4.59,NA
emp123583,2025-04-10,France,Entry Level,Customer Service,2025-02-08,1.65,New Starter
emp122865,2025-04-10,France,Entry Level,Finance,2025-02-25,3.15,New Starter
emp111247,2025-04-10,France,Specialist,Marketing,2022-10-17,3.15,NA
emp103607,2025-04-10,France,Specialist,R&D,2024-06-23,2.68,NA
emp106788,2025-04-10,Germany,Specialist,Consulting,2024-07-10,3.52,NA
emp115316,2025-04-10,Germany,Manager/ Senior Specialist,Consulting,2025-02-01,3.56,New Starter
emp117158,2025-04-10,Germany,Specialist,Consulting,2025-03-20,4.27,New Starter
emp117998,2025-04-10,Germany,Director/ Head of,Consulting,2025-03-28,5.35,New Starter
emp120536,2025-04-10,Germany,Entry Level,Consulting,2024-09-17,2.28,NA
emp125357,2025-04-10,Germany,Entry Level,Consulting,2025-02-25,2.09,New Starter
emp127562,2025-04-10,Germany,Entry Level,Consulting,2023-08-18,2.94,NA
emp100144,2025-04-10,Germany,Specialist,Finance,2023-09-14,4.12,NA
emp109763,2025-04-10,Germany,Manager/ Senior Specialist,HR,2024-06-28,2.18,NA
emp123530,2025-04-10,Germany,Entry Level,R&D,2024-07-24,1.95,NA
emp103480,2025-04-10,Germany,Entry Level,Sales,2023-09-13,2.08,NA
emp129398,2025-04-10,Germany,Specialist,Sales,2024-02-24,5.1,NA
emp108713,2025-04-10,Italy,Entry Level,R&D,2024-06-17,2.18,NA
emp104518,2025-04-10,Netherlands,Specialist,Consulting,2024-11-03,1.6,NA
emp108727,2025-04-10,Netherlands,Entry Level,R&D,2024-12-26,2.47,NA
emp126684,2025-04-10,Netherlands,Entry Level,R&D,2025-03-18,1.96,New Starter
emp101302,2025-04-10,Spain,Specialist,Consulting,2024-05-21,3.95,NA
emp129371,2025-04-10,Spain,Manager/ Senior Specialist,Customer Service,2023-09-20,2.62,NA
emp125123,2025-04-10,Spain,Manager/ Senior Specialist,Finance,2024-04-22,5.53,NA
emp120264,2025-04-10,Spain,Specialist,R&D,2024-01-27,2.37,NA
emp100224,2025-04-11,France,Specialist,Customer Service,2023-10-06,2.25,NA
emp118018,2025-04-11,France,Specialist,Customer Service,2025-03-10,3.44,New Starter
emp111302,2025-04-11,France,Specialist,Sales,2024-10-28,3.73,NA
emp101827,2025-04-11,Germany,Specialist,Consulting,2022-07-20,3.27,NA
emp103649,2025-04-11,Germany,Specialist,Consulting,2024-12-03,2.88,NA
emp116677,2025-04-11,Germany,Entry Level,Consulting,2023-08-27,2.34,NA
emp119289,2025-04-11,Germany,Specialist,Consulting,2025-03-05,2.98,New Starter
emp124294,2025-04-11,Germany,Director/ Head of,Consulting,2025-03-22,6.36,New Starter
emp124367,2025-04-11,Germany,Entry Level,Customer Service,2023-03-10,3.01,NA
emp124218,2025-04-11,Germany,Specialist,Finance,2025-03-13,4.25,New Starter
emp129907,2025-04-11,Germany,Entry Level,Finance,2024-06-24,1.91,NA
emp105532,2025-04-11,Germany,Entry Level,R&D,2025-03-25,1.13,New Starter
emp108581,2025-04-11,Germany,Manager/ Senior Specialist,R&D,2025-02-09,5.76,New Starter
emp118768,2025-04-11,Germany,Specialist,R&D,2024-10-07,3.72,NA
emp113046,2025-04-11,Germany,Manager/ Senior Specialist,Sales,2021-09-16,4.61,NA
emp115653,2025-04-11,Germany,Specialist,Sales,2024-04-11,3.27,NA
emp119665,2025-04-11,Germany,Specialist,Sales,2025-03-31,3.69,New Starter
emp123594,2025-04-11,Germany,Director/ Head of,Sales,2024-06-25,3.33,NA
emp117843,2025-04-11,Italy,Manager/ Senior Specialist,Consulting,2020-02-02,5.35,NA
emp109071,2025-04-11,Italy,Entry Level,Customer Service,2024-04-09,2,NA
emp121878,2025-04-11,Italy,Specialist,Sales,2023-10-01,3.51,NA
emp115171,2025-04-11,Netherlands,Entry Level,Consulting,2024-08-25,2.67,NA
emp116962,2025-04-11,Netherlands,Specialist,Customer Service,2025-02-09,2.89,New Starter
emp116975,2025-04-11,Netherlands,Entry Level,Finance,2024-11-17,1.64,NA
emp106252,2025-04-11,Spain,Specialist,R&D,2025-01-22,3.49,NA
emp100757,2025-04-11,Spain,Manager/ Senior Specialist,Sales,2025-01-22,4.8,NA
emp101171,2025-04-11,Spain,Entry Level,Sales,2024-10-17,2.29,NA
emp105615,2025-04-12,Germany,Specialist,Consulting,2025-03-29,3.27,New Starter
emp111541,2025-04-12,Germany,Entry Level,Consulting,2023-04-26,2.13,NA
emp114027,2025-04-12,Germany,Specialist,Consulting,2023-08-16,2.73,NA
emp120417,2025-04-12,Germany,Entry Level,Consulting,2025-03-18,3.37,New Starter
emp123675,2025-04-12,Germany,Manager/ Senior Specialist,Consulting,2024-04-21,2.2,NA
emp104548,2025-04-12,Germany,Manager/ Senior Specialist,Customer Service,2020-02-23,5.3,NA
emp125754,2025-04-12,Germany,Specialist,Customer Service,2025-02-02,3.46,New Starter
emp114674,2025-04-12,Germany,Entry Level,HR,2025-03-07,1.52,New Starter
emp126887,2025-04-12,Germany,Entry Level,HR,2025-03-02,2.81,New Starter
emp116429,2025-04-12,Germany,Specialist,Marketing,2024-08-01,3.99,NA
emp129494,2025-04-12,Germany,Specialist,Marketing,2024-12-29,3.2,NA
emp100211,2025-04-12,Germany,Entry Level,R&D,2024-12-07,1.86,NA
emp104255,2025-04-12,Germany,Entry Level,R&D,2025-01-13,1.65,NA
emp124562,2025-04-12,Germany,Specialist,R&D,2024-06-28,2.6,NA
emp127361,2025-04-12,Germany,Specialist,R&D,2024-07-19,4.02,NA
emp108459,2025-04-12,Germany,Entry Level,Sales,2025-01-30,2.88,New Starter
emp118708,2025-04-12,Germany,Entry Level,Sales,2023-08-29,2.92,NA
emp123167,2025-04-12,Germany,Specialist,Sales,2024-08-28,1.47,NA
emp111852,2025-04-12,Italy,Manager/ Senior Specialist,Consulting,2024-12-20,4.27,NA
emp116749,2025-04-12,Italy,Specialist,R&D,2025-03-09,4.81,New Starter
emp122086,2025-04-12,Italy,Manager/ Senior Specialist,R&D,2025-01-06,4.35,NA
emp109203,2025-04-12,Netherlands,Specialist,Consulting,2021-12-19,4.05,NA
emp127982,2025-04-12,Netherlands,Specialist,Consulting,2025-02-06,3.83,New Starter
emp108048,2025-04-12,Netherlands,Manager/ Senior Specialist,Customer Service,2024-12-20,4.91,NA
emp129040,2025-04-12,Netherlands,Manager/ Senior Specialist,Customer Service,2025-03-26,5.21,New Starter
emp122276,2025-04-12,Netherlands,Entry Level,Marketing,2024-05-17,2.26,NA
emp113990,2025-04-12,Spain,Specialist,Consulting,2024-11-06,3.25,NA
emp121822,2025-04-12,Spain,Specialist,Consulting,2025-03-19,2.8,New Starter
emp116475,2025-04-12,Spain,Specialist,HR,2025-02-14,4.59,New Starter
emp104770,2025-04-13,France,Specialist,Customer Service,2024-10-23,2.76,NA
emp122374,2025-04-13,France,Entry Level,Customer Service,2025-03-12,2.63,New Starter
emp118991,2025-04-13,France,Manager/ Senior Specialist,Sales,2024-12-17,5.53,NA
emp128137,2025-04-13,France,Director/ Head of,Sales,2021-02-12,4.69,NA
emp102042,2025-04-13,Germany,Entry Level,Consulting,2025-02-28,1.82,New Starter
emp103019,2025-04-13,Germany,Specialist,Consulting,2024-09-29,3.79,NA
emp127084,2025-04-13,Germany,Entry Level,Consulting,2023-10-02,2.11,NA
emp129740,2025-04-13,Germany,Specialist,Consulting,2025-03-29,3.75,New Starter
emp108975,2025-04-13,Germany,Specialist,Customer Service,2024-11-08,1.86,NA
emp100036,2025-04-13,Germany,Specialist,Sales,2024-12-21,2.64,NA
emp108320,2025-04-13,Germany,Manager/ Senior Specialist,Sales,2022-10-08,5.6,NA
emp113314,2025-04-13,Germany,Manager/ Senior Specialist,Sales,2023-10-09,4.83,NA
emp117762,2025-04-13,Germany,Entry Level,Sales,2025-01-01,2.49,NA
emp119543,2025-04-13,Germany,Specialist,Sales,2025-03-18,3.19,New Starter
emp114433,2025-04-13,Italy,Specialist,Consulting,2024-06-26,2.59,NA
emp124766,2025-04-13,Italy,Entry Level,Consulting,2022-11-21,2.42,NA
emp105820,2025-04-13,Netherlands,Entry Level,Consulting,2025-03-31,2.54,New Starter
emp104054,2025-04-13,Spain,Entry Level,Consulting,2025-02-16,2.08,New Starter
emp127395,2025-04-13,Spain,Entry Level,Consulting,2025-02-02,1.74,New Starter
emp102065,2025-04-14,France,Entry Level,Consulting,2025-01-21,2.24,NA
emp121842,2025-04-14,France,Entry Level,Consulting,2023-04-18,2.89,NA
emp124568,2025-04-14,France,Specialist,Consulting,2025-02-23,3.14,New Starter
emp114613,2025-04-14,France,Manager/ Senior Specialist,Customer Service,2025-03-31,4.26,New Starter
emp102443,2025-04-14,Germany,Entry Level,Consulting,2025-03-20,2.17,New Starter
emp103289,2025-04-14,Germany,Manager/ Senior Specialist,Consulting,2024-11-01,2.51,NA
emp108238,2025-04-14,Germany,Specialist,Consulting,2024-02-25,1.59,NA
emp108289,2025-04-14,Germany,Manager/ Senior Specialist,Consulting,2023-10-04,2.68,NA
emp110830,2025-04-14,Germany,Entry Level,Consulting,2025-03-30,1.36,New Starter
emp112759,2025-04-14,Germany,Manager/ Senior Specialist,Consulting,2024-12-29,4.99,NA
emp117343,2025-04-14,Germany,Entry Level,Consulting,2025-03-08,2.07,New Starter
emp122602,2025-04-14,Germany,Entry Level,Consulting,2025-02-04,1.72,New Starter
emp123037,2025-04-14,Germany,Manager/ Senior Specialist,Consulting,2025-02-19,6.24,New Starter
emp123155,2025-04-14,Germany,Specialist,Consulting,2024-12-07,3.77,NA
emp124176,2025-04-14,Germany,Entry Level,Consulting,2025-03-30,3.47,New Starter
